"x","y"
161.6196535,293.6656057
103.9946103,313.7308005
83.92941548,346.2993069
169.1316232,306.1938741
139.0587877,336.2667095
131.546818,351.3156056
-186.6761902,208.4883547
-179.1642205,185.9274889
-71.40114709,338.7873372
-131.546818,358.8275753
204.2207573,231.0242638
146.5707574,351.3156056
-181.6598915,231.0242638
-28.82499996,381.3884411
46.34461033,388.9004107
-189.1718612,205.967727
-76.41744579,368.8601727
-78.93807349,368.8601727
-166.6359522,213.5046534
206.7164283,251.0894585
161.6196535,208.4883547
116.5228786,371.3558437
204.2207573,281.1373373
-204.2207573,296.1862334
-206.7164283,183.4318179
68.9054761,205.967727
-119.0185496,283.657965
-146.5707574,180.9111902
-181.6598915,216.0003244
-164.1153245,268.6090689
-129.051147,228.5285928
71.40114709,383.8841121
-83.92941548,381.3884411
-161.6196535,241.0568612
11.28043289,413.9569475
-219.2446967,226.0329218
71.40114709,393.9167094
234.2935928,251.0894585
-103.9946103,165.8872509
-214.228398,251.0894585
-229.2772941,231.0242638
189.1718612,326.2590688
-229.2772941,208.4883547
108.9859522,373.8515147
-144.0750864,358.8275753
51.36090902,303.6982031
-206.7164283,213.5046534
149.0913851,361.3232463
116.5228786,386.379783
78.93807349,351.3156056
-141.5794154,163.3915799
-116.5228786,371.3558437
-38.83264064,288.6742637
-149.0913851,190.9437876
144.0750864,158.3752812
-159.1239825,155.8546535
-38.83264064,386.379783
206.7164283,276.1459953
211.732727,223.5122941
124.0348483,383.8841121
-154.1076838,173.3992206
-189.1718612,276.1459953
126.5305193,351.3156056
-68.9054761,358.8275753
166.6359522,343.8036359
-206.7164283,271.1296966
166.6359522,316.2264714
164.1153245,331.2504108
-141.5794154,138.3350431
-101.4739826,216.0003244
159.1239825,163.3915799
166.6359522,180.9111902
83.92941548,383.8841121
-176.6435928,145.8470128
-144.0750864,178.4155192
-103.9946103,366.339545
-106.4902812,358.8275753
211.732727,231.0242638
-129.051147,348.7949779
199.2044586,231.0242638
-121.5142206,213.5046534
-201.7001296,221.0166231
-224.2609954,208.4883547
136.5631167,376.3721424
141.5794154,373.8515147
-244.3012334,241.0568612
-194.1881599,271.1296966
214.228398,218.4959954
199.2044586,246.0731599
-136.5631167,351.3156056
-209.237056,281.1373373
-91.46634187,253.5851295
144.0750864,205.967727
159.1239825,328.7547398
181.6598915,203.472056
-114.0022509,376.3721424
-129.051147,308.7145018
-179.1642205,286.153636
-58.87287871,368.8601727
209.237056,256.0808005
-199.2044586,296.1862334
-194.1881599,198.4557573
141.5794154,298.6819044
21.28807357,266.1133979
219.2446967,221.0166231
-229.2772941,263.6177269
-58.87287871,403.9243501
-91.46634187,378.8678134
224.2609954,233.5448915
-179.1642205,193.4394586
219.2446967,231.0242638
224.2609954,238.5611902
-196.7087876,318.7221424
-108.9859522,371.3558437
-169.1316232,281.1373373
-151.5870561,150.8633115
-144.0750864,135.8144154
214.228398,236.0405625
226.7566664,233.5448915
-154.1076838,185.9274889
93.96201286,381.3884411
-221.7653244,228.5285928
-164.1153245,286.153636
-154.1076838,163.3915799
-171.6522509,276.1459953
-209.237056,243.5525322
-244.3012334,233.5448915
66.40980511,386.379783
226.7566664,200.976385
-231.7729651,226.0329218
134.042489,241.0568612
-61.39350641,336.2667095
96.45768386,316.2264714
134.042489,373.8515147
241.8055625,271.1296966
-86.45004318,391.3960817
204.2207573,283.657965
86.45004318,386.379783
-221.7653244,238.5611902
166.6359522,188.4481166
211.732727,313.7308005
-231.7729651,228.5285928
209.237056,271.1296966
211.732727,248.5688308
-126.5305193,168.3829219
-174.1479219,223.5122941
119.0185496,366.339545
-176.6435928,203.472056
-199.2044586,318.7221424
149.0913851,356.3319043
231.7729651,248.5688308
111.5065799,338.7873372
-41.35326834,388.9004107
76.41744579,388.9004107
-156.6033548,348.7949779
-189.1718612,143.3263851
146.5707574,276.1459953
58.87287871,383.8841121
236.7892638,175.9198483
129.051147,333.7710385
-159.1239825,210.9840257
224.2609954,208.4883547
126.5305193,165.8872509
219.2446967,216.0003244
-199.2044586,261.0970992
-164.1153245,178.4155192
-13.77610388,298.6819044
176.6435928,218.4959954
-58.87287871,391.3960817
-46.34461033,401.4286791
196.7087876,216.0003244
-111.5065799,203.472056
18.79240257,301.2025321
-229.2772941,248.5688308
-234.2935928,226.0329218
-181.6598915,183.4318179
93.96201286,383.8841121
-134.042489,313.7308005
-221.7653244,228.5285928
-174.1479219,273.6253676
169.1316232,308.7145018
-246.8218612,238.5611902
194.1881599,258.6014282
-194.1881599,183.4318179
-124.0348483,336.2667095
226.7566664,228.5285928
-86.45004318,348.7949779
76.41744579,368.8601727
121.5142206,368.8601727
108.9859522,378.8678134
116.5228786,358.8275753
-144.0750864,348.7949779
209.237056,233.5448915
224.2609954,226.0329218
-139.0587877,336.2667095
201.7001296,205.967727
23.80870127,391.3960817
83.92941548,346.2993069
186.6761902,261.0970992
199.2044586,271.1296966
-219.2446967,273.6253676
36.33696965,278.6416663
-184.1805192,253.5851295
-206.7164283,298.6819044
196.7087876,218.4959954
98.97831156,376.3721424
201.7001296,241.0568612
-169.1316232,353.8112766
244.3012334,278.6416663
101.4739826,376.3721424
-41.35326834,358.8275753
-236.7892638,236.0405625
-134.042489,138.3350431
6.264134191,373.8515147
-229.2772941,243.5525322
-234.2935928,248.5688308
98.97831156,393.9167094
-71.40114709,323.7384411
181.6598915,323.7384411
61.39350641,338.7873372
-31.32067095,368.8601727
179.1642205,261.0970992
-179.1642205,281.1373373
-146.5707574,258.6014282
-209.237056,233.5448915
-231.7729651,243.5525322
-58.87287871,313.7308005
124.0348483,296.1862334
159.1239825,180.9111902
86.45004318,363.843874
-221.7653244,223.5122941
-28.82499996,383.8841121
-66.40980511,331.2504108
-101.4739826,346.2993069
-98.97831156,288.6742637
-66.40980511,236.0405625
-241.8055625,238.5611902
-76.41744579,361.3232463
71.40114709,393.9167094
-241.8055625,253.5851295
-61.39350641,391.3960817
-181.6598915,190.9437876
171.6522509,183.4318179
-139.0587877,328.7547398
126.5305193,358.8275753
-224.2609954,238.5611902
-86.45004318,205.967727
206.7164283,288.6742637
154.1076838,341.2830082
-176.6435928,318.7221424
38.83264064,361.3232463
124.0348483,195.9600863
21.28807357,216.0003244
-88.94571417,376.3721424
176.6435928,160.8709522
-88.94571417,371.3558437
176.6435928,341.2830082
-194.1881599,221.0166231
-66.40980511,381.3884411
-231.7729651,231.0242638
-86.45004318,358.8275753
-126.5305193,348.7949779
209.237056,238.5611902
161.6196535,303.6982031
159.1239825,190.9437876
189.1718612,216.0003244
48.86523803,391.3960817
53.88153673,381.3884411
211.732727,276.1459953
-58.87287871,383.8841121
-176.6435928,213.5046534
126.5305193,376.3721424
-226.7566664,263.6177269
-68.9054761,326.2590688
206.7164283,226.0329218
226.7566664,236.0405625
229.2772941,276.1459953
-246.8218612,248.5688308
-68.9054761,376.3721424
-234.2935928,236.0405625
206.7164283,208.4883547
141.5794154,336.2667095
209.237056,208.4883547
176.6435928,248.5688308
249.3175321,233.5448915
124.0348483,376.3721424
-241.8055625,216.0003244
229.2772941,198.4557573
184.1805192,261.0970992
224.2609954,231.0242638
-146.5707574,353.8112766
-151.5870561,256.0808005
108.9859522,378.8678134
-189.1718612,193.4394586
-244.3012334,253.5851295
-236.7892638,288.6742637
-216.7490257,248.5688308
-226.7566664,236.0405625
-33.81634195,398.9080514
-184.1805192,155.8546535
-194.1881599,263.6177269
-206.7164283,253.5851295
-224.2609954,241.0568612
96.45768386,361.3232463
181.6598915,321.2427701
-201.7001296,241.0568612
-53.88153673,383.8841121
-211.732727,223.5122941
139.0587877,358.8275753
-146.5707574,203.472056
181.6598915,306.1938741
-98.97831156,100.750238
166.6359522,168.3829219
-131.546818,378.8678134
-179.1642205,216.0003244
78.93807349,388.9004107
-43.84893934,316.2264714
-171.6522509,195.9600863
166.6359522,341.2830082
226.7566664,228.5285928
-21.28807357,408.9406488
-209.237056,208.4883547
-169.1316232,311.2101728
-196.7087876,291.1699347
106.4902812,376.3721424
43.84893934,391.3960817
-234.2935928,246.0731599
214.228398,266.1133979
-131.546818,271.1296966
114.0022509,243.5525322
38.83264064,371.3558437
224.2609954,228.5285928
119.0185496,381.3884411
-236.7892638,258.6014282
141.5794154,296.1862334
-174.1479219,308.7145018
129.051147,110.7578786
-224.2609954,233.5448915
-144.0750864,361.3232463
114.0022509,388.9004107
-169.1316232,178.4155192
-156.6033548,193.4394586
1.247835496,271.1296966
31.32067095,391.3960817
48.86523803,391.3960817
-93.96201286,353.8112766
-211.732727,258.6014282
-119.0185496,323.7384411
-221.7653244,228.5285928
51.36090902,421.4689172
-116.5228786,326.2590688
-48.86523803,343.8036359
58.87287871,386.379783
-216.7490257,256.0808005
-48.86523803,381.3884411
103.9946103,373.8515147
224.2609954,266.1133979
-41.35326834,391.3960817
-179.1642205,281.1373373
-236.7892638,241.0568612
134.042489,346.2993069
-216.7490257,183.4318179
224.2609954,216.0003244
53.88153673,418.9732462
159.1239825,348.7949779
144.0750864,361.3232463
-23.80870127,421.4689172
231.7729651,221.0166231
-119.0185496,343.8036359
-121.5142206,373.8515147
-144.0750864,346.2993069
-61.39350641,216.0003244
154.1076838,313.7308005
-154.1076838,178.4155192
179.1642205,313.7308005
186.6761902,208.4883547
-211.732727,251.0894585
86.45004318,378.8678134
-176.6435928,256.0808005
166.6359522,313.7308005
6.264134191,411.4363198
156.6033548,341.2830082
-83.92941548,391.3960817
-124.0348483,361.3232463
-226.7566664,251.0894585
46.34461033,228.5285928
-204.2207573,278.6416663
-241.8055625,248.5688308
-81.43374448,388.9004107
-186.6761902,276.1459953
-191.6924889,268.6090689
-103.9946103,346.2993069
63.88917741,326.2590688
-61.39350641,311.2101728
83.92941548,311.2101728
231.7729651,233.5448915
66.40980511,298.6819044
-219.2446967,263.6177269
-171.6522509,205.967727
216.7490257,251.0894585
-231.7729651,246.0731599
191.6924889,311.2101728
206.7164283,283.657965
199.2044586,248.5688308
236.7892638,236.0405625
78.93807349,376.3721424
-241.8055625,223.5122941
174.1479219,331.2504108
-241.8055625,231.0242638
-231.7729651,243.5525322
-244.3012334,236.0405625
-106.4902812,318.7221424
-236.7892638,261.0970992
-73.9217748,341.2830082
-151.5870561,163.3915799
-73.9217748,391.3960817
-194.1881599,278.6416663
-196.7087876,180.9111902
71.40114709,386.379783
-48.86523803,301.2025321
-186.6761902,271.1296966
129.051147,331.2504108
-214.228398,231.0242638
-201.7001296,228.5285928
186.6761902,231.0242638
-219.2446967,266.1133979
-174.1479219,341.2830082
-136.5631167,358.8275753
76.41744579,391.3960817
-191.6924889,293.6656057
-239.2849348,231.0242638
-16.29673158,406.4449778
161.6196535,183.4318179
-108.9859522,145.8470128
66.40980511,388.9004107
166.6359522,231.0242638
-103.9946103,386.379783
221.7653244,226.0329218
181.6598915,283.657965
-229.2772941,251.0894585
209.237056,238.5611902
-159.1239825,205.967727
159.1239825,160.8709522
129.051147,343.8036359
-154.1076838,313.7308005
103.9946103,353.8112766
-166.6359522,183.4318179
-159.1239825,296.1862334
221.7653244,236.0405625
221.7653244,268.6090689
-76.41744579,393.9167094
204.2207573,246.0731599
-206.7164283,218.4959954
-26.30437226,313.7308005
-144.0750864,193.4394586
189.1718612,170.9035496
-196.7087876,216.0003244
-204.2207573,276.1459953
181.6598915,198.4557573
199.2044586,221.0166231
-164.1153245,336.2667095
184.1805192,198.4557573
191.6924889,286.153636
-58.87287871,368.8601727
164.1153245,160.8709522
-71.40114709,338.7873372
28.82499996,393.9167094
189.1718612,276.1459953
236.7892638,241.0568612
-236.7892638,248.5688308
-224.2609954,248.5688308
164.1153245,321.2427701
-211.732727,236.0405625
-199.2044586,221.0166231
-166.6359522,328.7547398
-201.7001296,331.2504108
184.1805192,160.8709522
86.45004318,351.3156056
-166.6359522,160.8709522
-96.45768386,371.3558437
-68.9054761,376.3721424
98.97831156,366.339545
-196.7087876,228.5285928
129.051147,321.2427701
-211.732727,238.5611902
-236.7892638,243.5525322
176.6435928,298.6819044
-111.5065799,378.8678134
-171.6522509,180.9111902
-139.0587877,348.7949779
-141.5794154,343.8036359
136.5631167,368.8601727
191.6924889,165.8872509
-234.2935928,241.0568612
204.2207573,273.6253676
-226.7566664,246.0731599
-186.6761902,200.976385
-171.6522509,170.9035496
199.2044586,241.0568612
-13.77610388,251.0894585
189.1718612,170.9035496
-73.9217748,216.0003244
-169.1316232,248.5688308
-211.732727,228.5285928
93.96201286,371.3558437
73.9217748,263.6177269
76.41744579,401.4286791
108.9859522,373.8515147
-81.43374448,406.4449778
236.7892638,273.6253676
41.35326834,238.5611902
-194.1881599,200.976385
51.36090902,366.339545
71.40114709,311.2101728
-76.41744579,198.4557573
124.0348483,353.8112766
-211.732727,223.5122941
106.4902812,258.6014282
73.9217748,366.339545
176.6435928,321.2427701
179.1642205,308.7145018
-206.7164283,200.976385
-224.2609954,261.0970992
-211.732727,210.9840257
33.81634195,408.9406488
-199.2044586,288.6742637
229.2772941,231.0242638
98.97831156,120.790476
154.1076838,198.4557573
-186.6761902,263.6177269
-234.2935928,236.0405625
-201.7001296,231.0242638
-171.6522509,178.4155192
-211.732727,223.5122941
171.6522509,173.3992206
201.7001296,238.5611902
-114.0022509,371.3558437
61.39350641,391.3960817
-31.32067095,271.1296966
-224.2609954,256.0808005
-239.2849348,253.5851295
-78.93807349,376.3721424
-161.6196535,336.2667095
63.88917741,401.4286791
-78.93807349,363.843874
-51.36090902,80.68504319
191.6924889,216.0003244
176.6435928,298.6819044
-146.5707574,276.1459953
-43.84893934,231.0242638
-194.1881599,263.6177269
-106.4902812,258.6014282
-121.5142206,135.8144154
76.41744579,253.5851295
126.5305193,373.8515147
199.2044586,281.1373373
-98.97831156,386.379783
206.7164283,268.6090689
-209.237056,208.4883547
-226.7566664,243.5525322
-229.2772941,210.9840257
53.88153673,268.6090689
-28.82499996,383.8841121
81.43374448,353.8112766
-239.2849348,246.0731599
-234.2935928,276.1459953
171.6522509,233.5448915
209.237056,286.153636
216.7490257,221.0166231
221.7653244,243.5525322
-88.94571417,388.9004107
-184.1805192,210.9840257
134.042489,361.3232463
86.45004318,398.9080514
-149.0913851,155.8546535
21.28807357,411.4363198
189.1718612,198.4557573
-3.768463199,353.8112766
216.7490257,233.5448915
-216.7490257,251.0894585
-16.29673158,288.6742637
-224.2609954,248.5688308
-121.5142206,356.3319043
-48.86523803,381.3884411
131.546818,148.3426838
131.546818,153.3589825
194.1881599,233.5448915
126.5305193,326.2590688
179.1642205,291.1699347
-88.94571417,391.3960817
-186.6761902,296.1862334
-226.7566664,286.153636
-201.7001296,223.5122941
-63.88917741,401.4286791
-169.1316232,318.7221424
-139.0587877,356.3319043
-164.1153245,323.7384411
161.6196535,185.9274889
-126.5305193,311.2101728
-241.8055625,281.1373373
246.8218612,251.0894585
149.0913851,358.8275753
224.2609954,223.5122941
-98.97831156,376.3721424
-221.7653244,213.5046534
244.3012334,226.0329218
98.97831156,363.843874
219.2446967,231.0242638
-114.0022509,386.379783
176.6435928,321.2427701
86.45004318,373.8515147
-234.2935928,243.5525322
156.6033548,173.3992206
-189.1718612,301.2025321
68.9054761,271.1296966
-119.0185496,358.8275753
-194.1881599,180.9111902
86.45004318,318.7221424
-176.6435928,241.0568612
-11.28043289,393.9167094
-211.732727,193.4394586
-61.39350641,411.4363198
161.6196535,328.7547398
-33.81634195,381.3884411
61.39350641,378.8678134
-93.96201286,368.8601727
-149.0913851,180.9111902
-98.97831156,358.8275753
-129.051147,331.2504108
226.7566664,236.0405625
186.6761902,180.9111902
126.5305193,386.379783
83.92941548,296.1862334
-154.1076838,160.8709522
-58.87287871,406.4449778
156.6033548,175.9198483
-204.2207573,233.5448915
164.1153245,193.4394586
-219.2446967,205.967727
-219.2446967,276.1459953
191.6924889,281.1373373
86.45004318,368.8601727
103.9946103,368.8601727
176.6435928,205.967727
-156.6033548,175.9198483
21.28807357,200.976385
-88.94571417,361.3232463
-199.2044586,261.0970992
-154.1076838,353.8112766
226.7566664,233.5448915
226.7566664,243.5525322
-236.7892638,261.0970992
23.80870127,403.9243501
-219.2446967,218.4959954
-46.34461033,346.2993069
-229.2772941,233.5448915
-184.1805192,200.976385
184.1805192,195.9600863
231.7729651,241.0568612
-174.1479219,328.7547398
-206.7164283,218.4959954
139.0587877,321.2427701
-43.84893934,371.3558437
209.237056,251.0894585
224.2609954,223.5122941
-209.237056,276.1459953
-161.6196535,188.4481166
-154.1076838,160.8709522
-141.5794154,351.3156056
36.33696965,283.657965
-199.2044586,210.9840257
-211.732727,238.5611902
199.2044586,236.0405625
154.1076838,266.1133979
-231.7729651,258.6014282
-63.88917741,313.7308005
249.3175321,263.6177269
-56.37720772,391.3960817
-191.6924889,198.4557573
96.45768386,341.2830082
151.5870561,170.9035496
-53.88153673,381.3884411
-269.3577702,261.0970992
-209.237056,258.6014282
-91.46634187,378.8678134
-3.768463199,408.9406488
-196.7087876,143.3263851
-179.1642205,195.9600863
-206.7164283,283.657965
-181.6598915,190.9437876
-38.83264064,231.0242638
-186.6761902,168.3829219
73.9217748,388.9004107
-83.92941548,361.3232463
-76.41744579,368.8601727
-191.6924889,263.6177269
-66.40980511,376.3721424
-229.2772941,231.0242638
-226.7566664,236.0405625
-129.051147,376.3721424
244.3012334,266.1133979
149.0913851,363.843874
-129.051147,381.3884411
-189.1718612,155.8546535
231.7729651,213.5046534
224.2609954,208.4883547
-121.5142206,333.7710385
144.0750864,338.7873372
-61.39350641,228.5285928
-131.546818,155.8546535
-23.80870127,403.9243501
-36.33696965,323.7384411
-181.6598915,175.9198483
-231.7729651,243.5525322
111.5065799,178.4155192
139.0587877,376.3721424
-116.5228786,158.3752812
136.5631167,138.3350431
231.7729651,248.5688308
61.39350641,351.3156056
-211.732727,223.5122941
106.4902812,363.843874
-41.35326834,316.2264714
201.7001296,246.0731599
96.45768386,386.379783
-174.1479219,195.9600863
-121.5142206,238.5611902
209.237056,175.9198483
-119.0185496,188.4481166
226.7566664,241.0568612
-164.1153245,283.657965
93.96201286,391.3960817
86.45004318,383.8841121
121.5142206,363.843874
151.5870561,143.3263851
91.46634187,383.8841121
-216.7490257,313.7308005
146.5707574,140.8307141
-68.9054761,80.68504319
246.8218612,238.5611902
43.84893934,416.4526185
-246.8218612,233.5448915
214.228398,248.5688308
211.732727,233.5448915
61.39350641,391.3960817
-214.228398,221.0166231
-164.1153245,183.4318179
33.81634195,361.3232463
146.5707574,160.8709522
26.30437226,318.7221424
38.83264064,358.8275753
-86.45004318,286.153636
169.1316232,195.9600863
-199.2044586,248.5688308
226.7566664,236.0405625
229.2772941,233.5448915
-194.1881599,198.4557573
108.9859522,373.8515147
-131.546818,361.3232463
-171.6522509,170.9035496
219.2446967,268.6090689
-219.2446967,263.6177269
58.87287871,401.4286791
-126.5305193,133.3187444
-144.0750864,150.8633115
106.4902812,286.153636
166.6359522,338.7873372
126.5305193,358.8275753
241.8055625,266.1133979
241.8055625,281.1373373
234.2935928,276.1459953
-206.7164283,221.0166231
-101.4739826,326.2590688
73.9217748,386.379783
139.0587877,311.2101728
-226.7566664,226.0329218
-224.2609954,236.0405625
-216.7490257,248.5688308
224.2609954,231.0242638
226.7566664,228.5285928
214.228398,221.0166231
-184.1805192,273.6253676
-139.0587877,75.6937012
-229.2772941,236.0405625
81.43374448,428.9808869
-216.7490257,306.1938741
-31.32067095,348.7949779
-244.3012334,263.6177269
81.43374448,316.2264714
-63.88917741,416.4526185
246.8218612,241.0568612
-246.8218612,231.0242638
196.7087876,281.1373373
53.88153673,306.1938741
-91.46634187,321.2427701
98.97831156,293.6656057
73.9217748,366.339545
191.6924889,241.0568612
-111.5065799,333.7710385
98.97831156,376.3721424
149.0913851,193.4394586
-141.5794154,363.843874
96.45768386,373.8515147
186.6761902,243.5525322
194.1881599,231.0242638
-71.40114709,303.6982031
219.2446967,228.5285928
184.1805192,236.0405625
-219.2446967,231.0242638
-146.5707574,200.976385
199.2044586,221.0166231
-114.0022509,371.3558437
6.264134191,411.4363198
43.84893934,243.5525322
194.1881599,203.472056
206.7164283,216.0003244
-96.45768386,353.8112766
-224.2609954,236.0405625
-114.0022509,338.7873372
-136.5631167,318.7221424
-83.92941548,368.8601727
-103.9946103,261.0970992
-159.1239825,228.5285928
114.0022509,185.9274889
-78.93807349,356.3319043
206.7164283,226.0329218
83.92941548,353.8112766
146.5707574,353.8112766
229.2772941,251.0894585
181.6598915,266.1133979
43.84893934,253.5851295
-38.83264064,313.7308005
169.1316232,296.1862334
179.1642205,283.657965
-53.88153673,163.3915799
-174.1479219,203.472056
-216.7490257,236.0405625
88.94571417,363.843874
116.5228786,358.8275753
231.7729651,236.0405625
171.6522509,311.2101728
-211.732727,261.0970992
-78.93807349,351.3156056
76.41744579,361.3232463
159.1239825,183.4318179
-41.35326834,333.7710385
134.042489,223.5122941
6.264134191,223.5122941
-174.1479219,216.0003244
211.732727,248.5688308
-189.1718612,221.0166231
204.2207573,241.0568612
-48.86523803,376.3721424
-96.45768386,306.1938741
-146.5707574,95.73393927
-88.94571417,391.3960817
-154.1076838,158.3752812
221.7653244,226.0329218
-169.1316232,208.4883547
176.6435928,326.2590688
-209.237056,213.5046534
76.41744579,331.2504108
114.0022509,298.6819044
-164.1153245,173.3992206
-171.6522509,283.657965
279.3903676,228.5285928
-214.228398,248.5688308
264.3414715,271.1296966
-204.2207573,256.0808005
-108.9859522,188.4481166
179.1642205,243.5525322
-51.36090902,361.3232463
-76.41744579,371.3558437
-221.7653244,301.2025321
-91.46634187,378.8678134
-23.80870127,273.6253676
139.0587877,361.3232463
189.1718612,246.0731599
149.0913851,278.6416663
41.35326834,396.4123804
186.6761902,223.5122941
179.1642205,256.0808005
-106.4902812,383.8841121
139.0587877,175.9198483
-219.2446967,243.5525322
129.051147,376.3721424
159.1239825,226.0329218
-154.1076838,253.5851295
164.1153245,326.2590688
-206.7164283,291.1699347
-254.3338308,246.0731599
-129.051147,135.8144154
-231.7729651,228.5285928
101.4739826,368.8601727
-246.8218612,251.0894585
-216.7490257,238.5611902
-83.92941548,401.4286791
209.237056,231.0242638
126.5305193,378.8678134
-174.1479219,318.7221424
134.042489,378.8678134
-73.9217748,366.339545
186.6761902,213.5046534
-124.0348483,338.7873372
-161.6196535,361.3232463
53.88153673,226.0329218
78.93807349,371.3558437
91.46634187,388.9004107
-108.9859522,368.8601727
-166.6359522,183.4318179
229.2772941,238.5611902
-244.3012334,263.6177269
53.88153673,401.4286791
-93.96201286,366.339545
-231.7729651,238.5611902
-156.6033548,371.3558437
86.45004318,376.3721424
221.7653244,241.0568612
234.2935928,231.0242638
231.7729651,238.5611902
236.7892638,228.5285928
-224.2609954,236.0405625
-159.1239825,150.8633115
201.7001296,221.0166231
-199.2044586,258.6014282
-199.2044586,218.4959954
-209.237056,226.0329218
56.37720772,311.2101728
-78.93807349,408.9406488
206.7164283,278.6416663
201.7001296,223.5122941
-111.5065799,200.976385
191.6924889,213.5046534
43.84893934,266.1133979
-16.29673158,403.9243501
108.9859522,381.3884411
36.33696965,418.9732462
119.0185496,386.379783
-231.7729651,233.5448915
-189.1718612,323.7384411
-191.6924889,313.7308005
-181.6598915,303.6982031
56.37720772,313.7308005
226.7566664,246.0731599
-63.88917741,393.9167094
-189.1718612,210.9840257
-126.5305193,135.8144154
-144.0750864,328.7547398
186.6761902,193.4394586
174.1479219,180.9111902
-191.6924889,283.657965
-186.6761902,195.9600863
83.92941548,353.8112766
91.46634187,373.8515147
-224.2609954,261.0970992
-186.6761902,193.4394586
-111.5065799,343.8036359
-184.1805192,226.0329218
-219.2446967,253.5851295
-184.1805192,203.472056
-219.2446967,253.5851295
154.1076838,348.7949779
-206.7164283,283.657965
201.7001296,328.7547398
-88.94571417,381.3884411
-234.2935928,241.0568612
-164.1153245,313.7308005
-204.2207573,198.4557573
81.43374448,353.8112766
214.228398,253.5851295
241.8055625,268.6090689
-73.9217748,388.9004107
219.2446967,281.1373373
214.228398,175.9198483
-61.39350641,398.9080514
-226.7566664,203.472056
66.40980511,313.7308005
224.2609954,261.0970992
73.9217748,386.379783
219.2446967,256.0808005
-171.6522509,213.5046534
-201.7001296,241.0568612
-181.6598915,251.0894585
-169.1316232,248.5688308
171.6522509,313.7308005
-189.1718612,253.5851295
-111.5065799,408.9406488
114.0022509,386.379783
146.5707574,266.1133979
-141.5794154,378.8678134
-251.8132031,248.5688308
141.5794154,378.8678134
-241.8055625,231.0242638
226.7566664,251.0894585
-41.35326834,311.2101728
224.2609954,253.5851295
-114.0022509,125.8067747
121.5142206,361.3232463
214.228398,210.9840257
196.7087876,200.976385
-106.4902812,366.339545
88.94571417,358.8275753
53.88153673,401.4286791
-201.7001296,208.4883547
78.93807349,381.3884411
-18.79240257,241.0568612
-116.5228786,338.7873372
-229.2772941,268.6090689
-226.7566664,263.6177269
-131.546818,145.8470128
214.228398,278.6416663
-16.29673158,276.1459953
-206.7164283,193.4394586
-181.6598915,185.9274889
214.228398,301.2025321
-93.96201286,383.8841121
-201.7001296,301.2025321
-206.7164283,301.2025321
-206.7164283,165.8872509
-191.6924889,301.2025321
-129.051147,378.8678134
-174.1479219,170.9035496
249.3175321,273.6253676
-241.8055625,278.6416663
-114.0022509,388.9004107
196.7087876,198.4557573
-224.2609954,241.0568612
196.7087876,261.0970992
199.2044586,266.1133979
78.93807349,233.5448915
-201.7001296,205.967727
221.7653244,238.5611902
221.7653244,231.0242638
-204.2207573,256.0808005
-88.94571417,346.2993069
-231.7729651,251.0894585
129.051147,213.5046534
-101.4739826,351.3156056
-161.6196535,333.7710385
-78.93807349,408.9406488
179.1642205,308.7145018
194.1881599,308.7145018
-211.732727,288.6742637
-129.051147,321.2427701
106.4902812,371.3558437
169.1316232,200.976385
199.2044586,218.4959954
-214.228398,276.1459953
28.82499996,401.4286791
116.5228786,371.3558437
-28.82499996,406.4449778
8.759805183,331.2504108
211.732727,271.1296966
-209.237056,296.1862334
-13.77610388,283.657965
-231.7729651,273.6253676
-129.051147,368.8601727
201.7001296,226.0329218
-204.2207573,223.5122941
96.45768386,198.4557573
-239.2849348,218.4959954
-201.7001296,216.0003244
36.33696965,363.843874
88.94571417,296.1862334
-224.2609954,233.5448915
-216.7490257,238.5611902
-224.2609954,228.5285928
184.1805192,185.9274889
71.40114709,323.7384411
-179.1642205,223.5122941
61.39350641,233.5448915
-129.051147,163.3915799
164.1153245,198.4557573
-244.3012334,231.0242638
176.6435928,323.7384411
91.46634187,283.657965
156.6033548,178.4155192
1.247835496,376.3721424
-76.41744579,358.8275753
199.2044586,213.5046534
-119.0185496,373.8515147
191.6924889,238.5611902
-211.732727,253.5851295
-216.7490257,231.0242638
-176.6435928,281.1373373
-93.96201286,351.3156056
78.93807349,353.8112766
179.1642205,228.5285928
-176.6435928,198.4557573
101.4739826,378.8678134
-226.7566664,251.0894585
229.2772941,246.0731599
-78.93807349,291.1699347
-246.8218612,241.0568612
-254.3338308,248.5688308
-219.2446967,236.0405625
-249.3175321,263.6177269
-209.237056,253.5851295
-239.2849348,248.5688308
196.7087876,205.967727
121.5142206,311.2101728
-194.1881599,238.5611902
146.5707574,333.7710385
-73.9217748,373.8515147
139.0587877,343.8036359
209.237056,223.5122941
-211.732727,218.4959954
-199.2044586,301.2025321
-61.39350641,391.3960817
189.1718612,200.976385
171.6522509,231.0242638
-171.6522509,190.9437876
156.6033548,356.3319043
-58.87287871,326.2590688
-244.3012334,231.0242638
51.36090902,348.7949779
66.40980511,388.9004107
51.36090902,391.3960817
-161.6196535,168.3829219
-171.6522509,193.4394586
88.94571417,393.9167094
-186.6761902,248.5688308
151.5870561,336.2667095
154.1076838,160.8709522
53.88153673,210.9840257
144.0750864,336.2667095
221.7653244,226.0329218
211.732727,248.5688308
-71.40114709,393.9167094
-244.3012334,228.5285928
